time,text,url,retweet_count,favorite_count
Sun Oct 10 16:38:48 +0000 2021,India &amp; China conclude 13th round of Corps Commander-level talks over Ladakh standoff https://t.co/YdSY6gykJd,https://www.republicworld.com/india-news/general-news/india-and-china-conclude-13th-round-of-corps-commander-level-talks-over-ladakh-standoff.html,0,61
Sun Oct 10 16:25:23 +0000 2021,Cong leader Hooda accuses Haryana govt of failing in poll promises; 'all sections unhappy' https://t.co/OY2EI7QZSe,https://www.republicworld.com/india-news/politics/cong-leader-hooda-accuses-haryana-govt-of-failing-in-poll-promises-all-sections-unhappy.html,4,31
Sun Oct 10 16:23:49 +0000 2021,JP Nadda heaps praises on PM Modi's initiatives for 'positive changes' in Manipur https://t.co/XzQlixRbgr,https://www.republicworld.com/india-news/politics/jp-nadda-heaps-praises-on-pm-modis-initiatives-for-positive-changes-in-manipur.html,7,92
Sun Oct 10 15:47:43 +0000 2021,Health Min backs adding 'role of Indian traditions in mental health' in medical syllabus https://t.co/zy7XdyGGZG,https://www.republicworld.com/lifestyle/health/health-min-backs-adding-role-of-indian-traditions-in-mental-health-in-medical-syllabus.html,3,49
Sun Oct 10 15:41:43 +0000 2021,'Abhijit will get justice': Dilip Ghosh remembers workers killed in Bengal poll violence https://t.co/EvaR13Xyie,https://www.republicworld.com/india-news/politics/abhijit-will-get-justice-dilip-ghosh-remembers-workers-killed-in-bengal-poll-violence.html,13,120
Sun Oct 10 15:39:49 +0000 2021,DU Admissions under 2nd cut-off list to begin from Oct 11; check full details here https://t.co/FHV1IEn48H,https://www.republicworld.com/india-news/education/du-admissions-under-2nd-cut-off-list-to-begin-from-oct-11-check-full-details-here.html,3,20
Sun Oct 10 15:16:26 +0000 2021,"World Wrestling Championship: PM Modi lauds Anshu Malik, Sarita Mor on historic win https://t.co/hRQR5KOOq9",https://www.republicworld.com/sports-news/other-sports/world-wrestling-championship-pm-modi-lauds-anshu-malik-sarita-mor-on-historic-win.html,6,165
Sun Oct 10 15:12:45 +0000 2021,"Kashmir targeted killings: NIA arrests 4 linked to ISIS, TRF; IED seized during raids https://t.co/YqzuwYholV",https://www.republicworld.com/india-news/general-news/kashmir-targeted-killings-nia-arrests-4-linked-to-isis-trf-ied-seized-during-raids.html,27,194
Sun Oct 10 14:57:24 +0000 2021,"Karnataka NEET MDS Counselling 2021 registration to end tomorrow, see details here https://t.co/VfWizhiobx",https://www.republicworld.com/india-news/education/karnataka-neet-mds-counselling-2021-registration-to-end-tomorrow-see-details-here.html,4,18
Sun Oct 10 14:47:00 +0000 2021,Odisha BJP MLA escapes bomb attack after miscreants hurl handmade explosives at MLA's car https://t.co/muNZ6SXydM,https://www.republicworld.com/india-news/politics/odisha-bjp-mla-escapes-bomb-attack-after-miscreants-hurl-handmade-explosives-at-mlas-car.html,21,66
Sun Oct 10 14:33:11 +0000 2021,"As Varun Gandhi tweets again on Lakhimpur, Cong asks 'Why not quit anti-farmers BJP?' https://t.co/LdsUHkTdBi",https://www.republicworld.com/india-news/politics/as-varun-gandhi-tweets-again-on-lakhimpur-cong-asks-why-not-quit-anti-farmers-bjp.html,4,32
Sun Oct 10 14:06:06 +0000 2021,US: Man wrongly convicted of rape &amp; murder; sues police after serving 37 years in prison/ https://t.co/DNZFysvYHs,https://www.republicworld.com/world-news/us-news/us-man-wrongly-convicted-of-rape-and-murder-sues-police-after-serving-37-years-in-prison.html,15,88
Sun Oct 10 13:54:25 +0000 2021,Union Bank faces flak for Rs 200 penalty on Navratri dress code violation; withdraws order https://t.co/oeAaP9xADd,https://www.republicworld.com/entertainment-news/whats-viral/union-bank-faces-flak-for-rs-200-penalty-on-navratri-dress-code-violation-withdraws-order.html,7,49
Sun Oct 10 13:48:24 +0000 2021,'Modi govt determined to fight drug menace': BJP chief Nadda amid Mumbai cruise drug bust https://t.co/gopSA747RP,https://www.republicworld.com/india-news/politics/modi-govt-determined-to-fight-drug-menace-bjp-chief-nadda-amid-mumbai-cruise-drug-bust.html,18,165
Sun Oct 10 13:26:45 +0000 2021,J&amp;K Congress leader mocks targeted killings in Kashmir; says 'Kids with guns should be heard' https://t.co/YtzIkosSzE,https://www.republicworld.com/india-news/politics/j-and-k-congress-leader-mocks-targeted-killings-in-kashmir-says-kids-with-guns-should-be-hea.html,8,32
Sun Oct 10 13:26:01 +0000 2021,NC suffers dual political jolts in J&amp;K as Devendra Singh Rana &amp; Surjit Singh Slathia quit https://t.co/QwABC1yFkk,https://www.republicworld.com/india-news/politics/nc-suffers-dual-political-jolts-in-j-and-k-as-devendra-singh-rana-and-surjit-singh-slathia-quit.html,7,50
Sun Oct 10 13:22:10 +0000 2021,"UP PCS prelims admit card released, exam on Oct 24; here's direct link to download https://t.co/OfvBa1FKVB",https://www.republicworld.com/india-news/education/up-pcs-prelims-admit-card-released-exam-on-oct-24-heres-direct-link-to-download.html,2,20
Sun Oct 10 13:13:21 +0000 2021,IIT JAM 2022 registration to end tomorrow; check revised eligibility criteria here https://t.co/NutJlQtid6,https://www.republicworld.com/india-news/education/iit-jam-2022-registration-to-end-tomorrow-check-revised-eligibility-criteria-here.html,2,17
Sun Oct 10 13:11:12 +0000 2021,"Kashmiri Pandits protest over string of targeted killings in valley, demand security https://t.co/dFHU2lKoMO",https://www.republicworld.com/india-news/general-news/kashmiri-pandits-protest-over-string-of-targeted-killings-in-valley-demand-security.html,20,82
Sun Oct 10 13:01:05 +0000 2021,"Lakhimpur: Rahul Gandhi slams PM Modi, says 'silent on murder of farmers &amp; BJP workers' https://t.co/2e8ELji4UP",https://www.republicworld.com/india-news/politics/lakhimpur-rahul-gandhi-slams-pm-modi-says-silent-on-murder-of-farmers-and-bjp-workers.html,6,40
Sun Oct 10 12:59:29 +0000 2021,UP man returning from Qatar allegedly cheated by 'travel agent'; Investigation underway https://t.co/0ftXZLs4xy,https://www.republicworld.com/india-news/general-news/up-man-returning-from-qatar-allegedly-cheated-by-travel-agent-investigation-underway.html,2,24
Sun Oct 10 12:52:02 +0000 2021,Lakhimpur violence: BJP's Varun Gandhi says leaders must not make it a Hindu versus Sikh issue https://t.co/KjazgIszyr,https://www.republicworld.com/india-news/politics/lakhimpur-violence-varun-gandhi-says-leaders-must-not-make-it-a-hindu-versus-sikh-issue.html,1,52
Sun Oct 10 12:42:07 +0000 2021,Centre's policy to turn 'blind eye' to coal crisis can prove fatal: Delhi Dy CM Sisodia https://t.co/kgkcwJ7Myb,https://www.republicworld.com/india-news/general-news/centres-policy-to-turn-blind-eye-to-coal-crisis-can-prove-fatal-delhi-dy-cm-sisodia.html,1,11
Sun Oct 10 12:37:12 +0000 2021,"Tej Pratap Yadav claims he was trained to be IAF pilot, says he flew Cessna aircraft https://t.co/JA6mUVaIh5",https://www.republicworld.com/india-news/politics/tej-pratap-yadav-claims-he-was-trained-to-be-iaf-pilot-says-he-flew-cessna-aircraft.html,5,103
Sun Oct 10 12:34:04 +0000 2021,Republic Top 10 Headlines: Mumbai drug bust case; Lakhimpur violence; Coal crisis &amp; more https://t.co/3L0geMyJXS,https://www.republicworld.com/world-news/rest-of-the-world-news/republic-top-10-headlines-mumbai-drug-bust-case-lakhimpur-violence-coal-crisis-and-more.html,2,25
Sun Oct 10 12:28:51 +0000 2021,MoS MEA Muraleedharan to visit New York to attend UNSC debate on peace-building https://t.co/hd7Q5qC2pk,https://www.republicworld.com/india-news/general-news/mos-mea-muraleedharan-to-visit-new-york-to-attend-unsc-debate-on-peace-building.html,1,22
Sun Oct 10 12:28:04 +0000 2021,"China: Floods in Shanxi province force over 120,000 people to flee their homes https://t.co/cTZkjZIWFk",https://www.republicworld.com/world-news/china/china-floods-in-shanxi-province-force-over-120000-people-to-flee-their-homes.html,3,21
Sun Oct 10 12:18:30 +0000 2021,Ian Chappell explains how T20 cricket is casting 'a dark shadow' over Test cricket https://t.co/Bf3amzqTKI,https://www.republicworld.com/sports-news/cricket-news/ian-chappell-explains-how-t20-cricket-is-casting-a-dark-shadow-over-test-cricket.html,1,26
Sun Oct 10 12:18:27 +0000 2021,"Saina Nehwal retires after injury, Indian women beat Spain 3-2 in Uber Cup Final opener https://t.co/7QE1eRkOBj",https://www.republicworld.com/sports-news/badminton-news/saina-nehwal-retires-after-injury-indian-women-beat-spain-3-2-in-uber-cup-final-opener.html,4,46
Sun Oct 10 12:00:25 +0000 2021,Chhattisgarh CM Bhupesh Baghel slams UP govt over Lakhimpur violence; calls Yogi a 'coward https://t.co/iOAaHCbwLO,https://www.republicworld.com/india-news/politics/chhattisgarh-cm-bhupesh-baghel-slams-up-govt-over-lakhimpur-violence-calls-yogi-a-coward.html,5,30
Sun Oct 10 12:00:15 +0000 2021,Fact Check: Punjab regiment jawans protesting with farmers? Govt clarifies https://t.co/DVAUH8xffs,https://www.republicworld.com/fact-check/viral/fact-check-punjab-regiment-jawans-protesting-with-farmers-govt-clarifies.html,1,20
Sun Oct 10 11:43:36 +0000 2021,"In Mumbai cruise drugs bust case, NCB makes 20th arrest; 2nd foreign national nabbed https://t.co/Ki8McMG5Yq",https://www.republicworld.com/india-news/law-and-order/in-mumbai-cruise-drugs-bust-case-ncb-makes-20th-arrest-2nd-foreign-national-nabbed.html,16,91
Sun Oct 10 11:39:07 +0000 2021,"T20 World Cup Format Explained: Qualifying format, rules, points distribution, &amp; more https://t.co/pUNc0ZCXMw",https://www.republicworld.com/sports-news/cricket-news/t20-world-cup-format-explained-qualifying-format-rules-points-distribution-and-more.html,0,18
Sun Oct 10 11:33:18 +0000 2021,India achieves new COVID vaccination milestone; completes administration of 95 cr jabs https://t.co/jIqttZWJ6d,https://www.republicworld.com/india-news/general-news/india-achieves-new-covid-vaccination-milestone-completes-administration-of-95-cr-jabs.html,4,43
Sun Oct 10 11:28:32 +0000 2021,"Divide in Karnataka BJP again; Somanna, R Ashoka fight over Bengaluru Urban candidature https://t.co/44coj3jIv7",https://www.republicworld.com/india-news/politics/divide-in-karnataka-bjp-again-somanna-r-ashoka-fight-over-bengaluru-urban-candidature.html,3,17
Sun Oct 10 11:27:02 +0000 2021,Centre announces imposing stock limits on edible oils to reduce rising prices https://t.co/oNPsqU1IyM,https://www.republicworld.com/india-news/economy/centre-announces-imposing-stock-limits-on-edible-oils-to-reduce-rising-prices.html,5,27
Sun Oct 10 11:25:42 +0000 2021,"Haj 2022 procedure in India to be entirely digital, Union Minister Mukhtar Naqvi confirms https://t.co/ShKUOgrYCX",https://www.republicworld.com/india-news/general-news/haj-2022-procedure-in-india-to-be-entirely-digital-union-minister-mukhtar-naqvi-confirms.html,1,25
Sun Oct 10 11:25:21 +0000 2021,Union Power Min RK Singh refutes reports of coal shortage and power crisis in Delhi https://t.co/W0unIZb1j9,https://www.republicworld.com/india-news/general-news/union-power-min-rk-singh-refutes-reports-of-coal-shortage-and-power-crisis-in-delhi.html,2,19
Sun Oct 10 11:24:48 +0000 2021,Union Coal Minister Pralhad Joshi assures 'no threat of disruption in power supply' https://t.co/wDDXS9xPI5,https://www.republicworld.com/india-news/general-news/union-coal-minister-pralhad-joshi-assures-no-threat-of-disruption-in-power-supply.html,3,60
Sun Oct 10 11:24:33 +0000 2021,Kamal Nath questions MP CM Chouhan regarding coal shortage; 'What arrangements made?' https://t.co/JOg4UN1LSP,https://www.republicworld.com/india-news/politics/kamal-nath-questions-mp-cm-chouhan-regarding-coal-shortage-what-arrangements-made.html,2,17
Sun Oct 10 11:21:00 +0000 2021,Priyanka Gandhi Vadra slams Centre over Lakhimpur violence; 'shielding Minister's son' https://t.co/kMGyKo4vAV,https://www.republicworld.com/india-news/politics/priyanka-gandhi-vadra-slams-centre-over-lakhimpur-violence-shielding-ministers-son.html,2,19
Sun Oct 10 11:20:00 +0000 2021,IPL 2021: David Warner reveals he 'wasn't asked' to feature in SRH farewell video https://t.co/oEVvAfWh95,https://www.republicworld.com/sports-news/cricket-news/ipl-2021-david-warner-reveals-he-wasnt-asked-to-feature-in-srh-farewell-video.html,3,29
Sun Oct 10 10:49:16 +0000 2021,"FSSAI Recruitment 2021: Applications invited for 72 posts, check eligibility details here https://t.co/PXNRSB5seD",https://www.republicworld.com/india-news/education/fssai-recruitment-2021-applications-invited-for-72-posts-check-eligibility-details-here.html,2,16
Sun Oct 10 10:38:34 +0000 2021,India will vaccinate 100 crore of its population in coming days: JP Nadda in Imphal https://t.co/hDZAx8D8bv,https://www.republicworld.com/india-news/general-news/india-will-vaccinate-100-crore-of-its-population-in-coming-days-jp-nadda-in-imphal.html,5,104
Sun Oct 10 10:35:11 +0000 2021,BPSSC Enforcement SI results 2021 out; check steps to download scorecards https://t.co/F0Mug9EQsE,https://www.republicworld.com/india-news/education/bpssc-enforcement-si-results-2021-out-check-steps-to-download-scorecards.html,1,13
Sun Oct 10 09:40:33 +0000 2021,'Hunar Haat' to be held in Uttar Pradesh's Rampur district from October 16 to 25 https://t.co/cImjeQzY7i,https://www.republicworld.com/india-news/general-news/hunar-haat-to-be-held-in-uttar-pradeshs-rampur-district-from-october-16-to-25.html,4,48
Sun Oct 10 09:39:53 +0000 2021,"Russia: Light aircraft crashes in Tatarstan with at least 20 on board, seven rescued https://t.co/5gQjC6q7jv",https://www.republicworld.com/world-news/rest-of-the-world-news/russia-light-aircraft-crashes-in-tatarstan-with-at-least-20-on-board-seven-rescued.html,1,25
Sun Oct 10 09:37:36 +0000 2021,Lakhimpur violence: Hooda demands resignation of Ajay Mishra to ensure fair probe in case https://t.co/YzXPAh69iI,https://www.republicworld.com/india-news/general-news/lakhimpur-violence-hooda-demands-resignation-of-ajay-mishra-to-ensure-fair-probe-in-case.html,0,20
Sun Oct 10 09:30:38 +0000 2021,"IPL 2021 playoffs, DC vs CSK qualifier 1 live streaming: How to watch in India, UK &amp; US? https://t.co/wkI8Vu7GRp",https://www.republicworld.com/sports-news/cricket-news/ipl-2021-playoffs-dc-vs-csk-qualifier-1-live-streaming-how-to-watch-in-india-uk-and-us.html,1,22
Sun Oct 10 09:27:20 +0000 2021,Centre pulls up Tata Power &amp; GAIL over power cut messages to Delhi citizens; denies crisis https://t.co/4CRZmfJOyL,https://www.republicworld.com/india-news/general-news/centre-pulls-up-tata-power-and-gail-over-power-cut-messages-to-delhi-citizens-denies-crisis.html,14,85
Sun Oct 10 09:23:34 +0000 2021,Why Avesh Khan tops IPL Smart Wickets despite taking lesser wickets than Harshal Patel? https://t.co/I2VJoPnqaR,https://www.republicworld.com/sports-news/cricket-news/why-avesh-khan-tops-ipl-smart-wickets-despite-taking-lesser-wickets-than-harshal-patel.html,2,22
Sun Oct 10 09:11:50 +0000 2021,"NEET 2021: Registration for phase II ends today, answer key likely to be out soon https://t.co/1eDrgftgCQ",https://www.republicworld.com/india-news/education/neet-2021-registration-for-phase-ii-ends-today-answer-key-likely-to-be-out-soon.html,2,23
Sun Oct 10 09:11:34 +0000 2021,"IPL 2021 Playoffs, DC vs CSK Dream11 Prediction: Head to head, top picks, team news &amp; more https://t.co/OaMLeIWG0W",https://www.republicworld.com/sports-news/cricket-news/ipl-2021-playoffs-dc-vs-csk-dream11-prediction-head-to-head-top-picks-team-news-and-more.html,1,21
Sun Oct 10 09:10:33 +0000 2021,"Kerala govt admits 'under-reporting' of COVID deaths, adds 7000 more fatalities to list https://t.co/uJWgOYkbxV",https://www.republicworld.com/india-news/general-news/kerala-govt-admits-under-reporting-of-covid-deaths-adds-7000-more-fatalities-to-list.html,117,431
Sun Oct 10 09:01:53 +0000 2021,"India at Thomas and Uber Cup 2021: Squads, groups, schedule, live streaming &amp; timings https://t.co/klYYyeVkpE",https://www.republicworld.com/sports-news/badminton-news/india-at-thomas-and-uber-cup-2021-squads-groups-schedule-live-streaming-and-timings.html,3,20
Sun Oct 10 08:57:23 +0000 2021,Rajasthan mob lynching victim's kin laments Gehlot govt's indifference: 'No Gandhi met us' https://t.co/U62t9xfYIR,https://www.republicworld.com/india-news/general-news/rajasthan-mob-lynching-victims-kin-laments-gehlot-govts-indifference-no-gandhi-met-us.html,27,79
