time,text,url
Thu Oct 07 11:46:32 +0000 2021,BPSC 65th Result 2021 Out: Gourav Singh bags rank-1; 7 out of 10 toppers are engineers https://t.co/vKQMIIq3nr,https://www.republicworld.com/india-news/education/bpsc-65th-result-2021-out-gourav-singh-bags-rank-1-7-out-of-10-toppers-are-engineers.html
Thu Oct 07 11:44:07 +0000 2021,#BREAKING | Aryan Khan's lawyer Satish Maneshinde begins his argument after NCB presents its case. Republic trackin… https://t.co/1kYjEKjPbu,https://twitter.com/i/web/status/1446078885678956552
Thu Oct 07 11:44:00 +0000 2021,#Modi20Years | India's foreign policy success under @narendramodi govt - https://t.co/3ZVlJXX8X8,https://www.youtube.com/watch?v=DMzbMkPdH5I
Thu Oct 07 11:43:40 +0000 2021,"Omar Abdullah, Altaf Bukhari condemn murder of 2 teachers by terrorists in J&amp;K's Srinagar https://t.co/lGmWNynrzU",https://www.republicworld.com/india-news/general-news/omar-abdullah-altaf-bukhari-condemn-murder-of-2-teachers-by-terrorists-in-j-and-ks-srinagar.html
Thu Oct 07 11:38:21 +0000 2021,#BREAKING | Organisers of the drug party and peddlers arrested; need to confront them all with the accused: NCB in… https://t.co/QYL0VlEgJz,https://twitter.com/i/web/status/1446077432646209538
Thu Oct 07 11:35:23 +0000 2021,Anshu Malik becomes 1st Indian woman to make it to finals of World Wrestling Championship https://t.co/X4hbZ5WtaC,https://www.republicworld.com/sports-news/other-sports/anshu-malik-becomes-1st-indian-woman-to-make-it-to-finals-of-world-wrestling-championship.html
Thu Oct 07 11:34:46 +0000 2021,T20 World Cup: Match officials announced; neutral umpires named for all contests https://t.co/MNB68yK6HZ,https://www.republicworld.com/sports-news/cricket-news/t20-world-cup-match-officials-announced-neutral-umpires-named-for-all-contests.html
Thu Oct 07 11:30:00 +0000 2021,#Modi20Years | @narendramodi govt's 'Udan' initiative eyes air travel for all with 400 airports target - https://t.co/ASAbBcIS5r,https://www.youtube.com/watch?v=2MtxYehcIcU
Thu Oct 07 11:27:48 +0000 2021,#BREAKING | Aachit Kumar's name revealed by Aryan Khan &amp; Arbaaz Merchant; further confrontation is required; One fo… https://t.co/FPsTKrZpm4,https://twitter.com/i/web/status/1446074776670322688
Thu Oct 07 11:24:48 +0000 2021,#BREAKING | NCB seeking for custody of all accused till October 11; Additional Solicitor General Anil Singh represe… https://t.co/On1eywP3MM,https://twitter.com/i/web/status/1446074022249345030
Thu Oct 07 11:21:27 +0000 2021,Petty Pakistan writes 'T20 World Cup UAE 2021' instead of 'India 2021' in team jersey https://t.co/o7VvMxe6gH,https://www.republicworld.com/sports-news/cricket-news/petty-pakistan-writes-t20-world-cup-uae-2021-instead-of-india-2021-in-team-jersey.html
Thu Oct 07 11:20:16 +0000 2021,"#BREAKING | Aachit Kumar, arrested by NCB from Powai after Aryan Khan's interrogation, sent to NCB custody till Oct… https://t.co/yrQoO4Lvcj",https://twitter.com/i/web/status/1446072881843159043
Thu Oct 07 11:19:25 +0000 2021,Nobel Prize 2021 in Literature awarded to Tanzanian novelist Abdulrazak Gurnah https://t.co/QoJqrc1aEq,https://www.republicworld.com/lifestyle/art/nobel-prize-2021-in-literature-awarded-to-tanzanian-novelist-abdulrazak-gurnah.html
Thu Oct 07 11:15:00 +0000 2021,#Modi20Years | @narendramodi 's 'Electricity For All' Mission implemented across India - https://t.co/EmQwBxpEh9,https://www.youtube.com/watch?v=6pCMs1i2wKQ
Thu Oct 07 11:14:20 +0000 2021,J&amp;K L-G Manoj Sinha fumes over killing of teachers; vows to give 'befitting reply' https://t.co/S4jjb9EQkU,https://www.republicworld.com/india-news/general-news/j-and-k-l-g-manoj-sinha-fumes-over-killing-of-teachers-vows-to-give-befitting-reply.html
Thu Oct 07 11:08:59 +0000 2021,Kangana Ranaut breaks silence on Shah Rukh Khan's son Aryan's arrest in NCB's drug bust https://t.co/aJUKsqfE5a,https://www.republicworld.com/entertainment-news/bollywood-news/kangana-ranaut-breaks-silence-on-shah-rukh-khans-son-aryans-arrest-in-ncbs-drug-bust.html
Thu Oct 07 11:08:28 +0000 2021,#BREAKING | Court dictating order of Aachit Kumar; Court makes note of his name being revealed during Aryan Khan's… https://t.co/H2Xa9ur8oV,https://twitter.com/i/web/status/1446069911881662467
Thu Oct 07 11:05:08 +0000 2021,"Digvijaya Singh attacks Centre over fuel price hike, levels 'big corporate' allegation https://t.co/brLMsOHlcB",https://www.republicworld.com/india-news/politics/digvijaya-singh-attacks-centre-over-fuel-price-hike-levels-big-corporate-allegation.html
Thu Oct 07 11:01:08 +0000 2021,"#BREAKING | Killa Court dictating order on Aachit Kumar, the person who was arrested from Powai after Aryan Khan's… https://t.co/06rbM44A2A",https://twitter.com/i/web/status/1446068065750470663
Thu Oct 07 11:00:02 +0000 2021,#Modi20Years | GST Implementation: @narendramodi govt's bold economic reform - https://t.co/KfzkdhO2V1,https://www.youtube.com/watch?v=c8-gnH3GPvs
Thu Oct 07 11:00:01 +0000 2021,#Modi20Years | How @narendramodi govt changed Kashmir; Political process &amp; development begin post abrogation of Art… https://t.co/cPIp7pxcSy,https://twitter.com/i/web/status/1446067787034607622
Thu Oct 07 10:57:55 +0000 2021,#IPL2021: Gautam Gambhir pins blame on Nicholas Pooran for PBKS' unsettled form in UAE https://t.co/mJxYQWLFoU,https://www.republicworld.com/sports-news/cricket-news/ipl-2021-gautam-gambhir-pins-blame-on-nicholas-pooran-for-pbks-unsettled-form-in-uae.html
Thu Oct 07 10:57:15 +0000 2021,"As Aryan Khan bail hearing is underway at Killa Court, Republic tracking every development #LIVE from Killa Court;… https://t.co/aw9h0jciwE",https://twitter.com/i/web/status/1446067087903010817
Thu Oct 07 10:53:31 +0000 2021,"'Not militants, call them terrorists,' fumes Srinagar Mayor on teachers' barbaric murder https://t.co/Qmubpew2j8",https://www.republicworld.com/india-news/general-news/not-militants-call-them-terrorists-fumes-srinagar-mayor-on-teachers-barbaric-murder.html
Thu Oct 07 10:53:07 +0000 2021,Kerala petrol pump attendant's daughter inspires netizens with her academic excellence https://t.co/vKUnmnwrCb,https://www.republicworld.com/india-news/general-news/kerala-petrol-pump-attendants-daughter-inspires-netizens-with-her-academic-excellence.html
Thu Oct 07 10:48:44 +0000 2021,"JPSC Admit Card 2021 out for various engineering posts, here's direct link to download https://t.co/FnoeggtQps",https://www.republicworld.com/india-news/education/jpsc-admit-card-2021-out-for-various-engineering-posts-heres-direct-link-to-download.html
Thu Oct 07 10:48:17 +0000 2021,#BREAKING | Navjot Sidhu's convoy blocked at U.P-Haryana border in the wake of section 144 imposed in Lakhimpur; Wa… https://t.co/v25VTIq6ty,https://twitter.com/i/web/status/1446064833019908099
Thu Oct 07 10:46:15 +0000 2021,#BREAKING | Navjot Sidhu's convoy stopped from entering Saharanpur as the convoy attempts to breach barricades to m… https://t.co/lsS1Tz8mnP,https://twitter.com/i/web/status/1446064322619322371
Thu Oct 07 10:45:00 +0000 2021,#Modi20Years | From Swachh Bharat To Ayushman Scheme; @narendramodi govt aims for health &amp; social security for all - https://t.co/8njTvniCWP,https://www.youtube.com/watch?v=6D53MYA_u_I
Thu Oct 07 10:43:17 +0000 2021,"PM @NarendraModi's 20 Years At The Helm: A Ringside View From Gujarat To Delhi

Republic's Senior Executive Editor… https://t.co/4UeCab5bRR",https://twitter.com/i/web/status/1446063576196665353
Thu Oct 07 10:40:07 +0000 2021,PM Narendra Modi's 20 Years At The Helm: A Ringside View From Gujarat To Delhi https://t.co/J0yzqY9mOq,https://www.republicworld.com/opinions/get-me-right/pm-narendra-modis-20-years-at-the-helm-a-ringside-view-from-gujarat-to-delhi.html
Thu Oct 07 10:36:36 +0000 2021,#BREAKING | NCB reveals it has arrested one person from Powai based on Aryan Khan interrogation; says 'confrontatio… https://t.co/y2yr4uiuDh,https://twitter.com/i/web/status/1446061891315539970
Thu Oct 07 10:35:00 +0000 2021,#Modi20Years | How @narendramodi govt envisions sparking a digital revolution in India - https://t.co/4Bkn2LkLd9,https://www.youtube.com/watch?v=LAUABJL290c
Thu Oct 07 10:34:12 +0000 2021,PM Modi dedicates 35 PSA Oxygen Plants to nation under PM CARES https://t.co/a330En3qRO,https://www.republicworld.com/india-news/general-news/pm-modi-dedicates-35-psa-oxygen-plants-to-nation-under-pm-cares.html
Thu Oct 07 10:28:15 +0000 2021,"#IPL2021, CSK vs PBKS Playing XI: Punjab Kings pick Chris Jordan, Nicholas Pooran dropped https://t.co/j5DDPFMEas",https://www.republicworld.com/sports-news/cricket-news/ipl-2021-csk-vs-pbks-playing-xi-punjab-kings-pick-chris-jordan-nicholas-pooran-dropped.html
Thu Oct 07 10:27:51 +0000 2021,"SAFF Championship, India vs Sri Lanka live streaming: When and Where to watch https://t.co/x8w4RauA8i",https://www.republicworld.com/sports-news/football-news/saff-championship-india-vs-sri-lanka-live-streaming-when-and-where-to-watch.html
Thu Oct 07 10:24:18 +0000 2021,Aryan Khan bail hearing underway at Killa Court; NCB seeks custody of all eight accused including Aryan Khan till O… https://t.co/U1MZq3B0Mo,https://twitter.com/i/web/status/1446058797236166656
Thu Oct 07 10:23:07 +0000 2021,Lakhimpur violence: 3 UP Police teams search for MoS Home's son Ashish Mishra; 2 arrested https://t.co/1Lox8YPRwC,https://www.republicworld.com/india-news/general-news/lakhimpur-violence-3-up-police-teams-search-for-mos-homes-son-ashish-mishra-2-arrested.html
Thu Oct 07 10:21:39 +0000 2021,#Modi20Years | Strategic schemes by @narendramodi govt that played key role in upliftment of sports in India - https://t.co/vUccO49Q1C,https://youtu.be/NdVDre-xWGg
Thu Oct 07 10:20:23 +0000 2021,#BREAKING | NCB seeks custody of all eight accused including Aryan Khan till October 11. Watch fast-paced developme… https://t.co/v9DKKxrZCw,https://twitter.com/i/web/status/1446057813235617795
Thu Oct 07 10:16:03 +0000 2021,"Aryan Khan bail hearing LIVE Updates: Bail hearing of Shah Rukh Khan's son begins

https://t.co/Ef7ZRJFOX7",https://www.republicworld.com/india-news/general-news/aryan-khan-bail-hearing-live-updates-ncb-to-seek-further-custody-of-shah-rukh-khans-son.html
Thu Oct 07 10:14:47 +0000 2021,#BREAKING | Aryan Khan bail hearing begins as NCB custody ends; NCB likely to seek custody of one more day; Republi… https://t.co/hYGOe06GpX,https://twitter.com/i/web/status/1446056402007568389
Thu Oct 07 10:08:00 +0000 2021,#BREAKING | Killa court allows Lawyer Satish Maneshinde to meet Aryan Khan before bail hearing which is about to be… https://t.co/dLkeGrTpZf,https://twitter.com/i/web/status/1446054697173913605
Thu Oct 07 10:06:03 +0000 2021,#BREAKING | Aryan Khan and Arbaaz Merchant arrive at Killa court for bail hearing as NCB custody ends today; Lawyer… https://t.co/I15gXDbNV9,https://twitter.com/i/web/status/1446054205270200320
Thu Oct 07 10:02:50 +0000 2021,#BREAKING | Aryan Khan bail hearing to begin shortly as NCB custody ends today; NCB likely to seek custody for one… https://t.co/FVHABqSLqW,https://twitter.com/i/web/status/1446053395782115328
Thu Oct 07 10:00:58 +0000 2021,Aryan Khan bail hearing LIVE Updates: NCB to seek further custody of Shah Rukh Khan's son https://t.co/Ef7ZRJoe5z,https://www.republicworld.com/india-news/general-news/aryan-khan-bail-hearing-live-updates-ncb-to-seek-further-custody-of-shah-rukh-khans-son.html
Thu Oct 07 09:58:20 +0000 2021,Delhi University releases guidelines to include state board subjects in cutoff calculation https://t.co/3uAvyPWzVe,https://www.republicworld.com/india-news/education/delhi-university-releases-guidelines-to-include-state-board-subjects-in-cutoff-calculation.html
Thu Oct 07 09:57:10 +0000 2021,#BREAKING | UP Police on the lookout of MoS Ajay Mishra's son Ashish Mishra in Lakhimpur violence; three teams form… https://t.co/sLGA11I79a,https://twitter.com/i/web/status/1446051967860723714
Thu Oct 07 09:51:52 +0000 2021,"IPL 2021 KKR vs RR Live Streaming: How to watch IPL 2021 LIVE in India, UK and US? https://t.co/WtO9ZsbTNu",https://www.republicworld.com/sports-news/cricket-news/ipl-2021-kkr-vs-rr-live-streaming-how-to-watch-ipl-2021-live-in-india-uk-and-us.html
Thu Oct 07 09:41:29 +0000 2021,Terror attacks in J&amp;K: Major Gaurav Arya fumes over gruesome killings in Srinagar school https://t.co/sTDaZZDtzM,https://www.republicworld.com/india-news/general-news/terror-attacks-in-j-and-k-major-gaurav-arya-fumes-over-gruesome-killings-in-srinagar-school.html
Thu Oct 07 09:41:07 +0000 2021,'Reverse swing': Sachin Tendulkar's old post about Zaheer Khan's actual DOB revisited https://t.co/0aZqBre3T0,https://www.republicworld.com/sports-news/cricket-news/reverse-swing-sachin-tendulkars-old-post-about-zaheer-khans-actual-dob-revisited.html
Thu Oct 07 09:31:26 +0000 2021,"KKR vs RR Dream11 Prediction: Head to head, top picks, team news and more https://t.co/jtPSsFOCdr",https://www.republicworld.com/sports-news/cricket-news/kkr-vs-rr-dream11-prediction-head-to-head-top-picks-team-news-and-more.html
Thu Oct 07 09:25:32 +0000 2021,UK gas prices fall from record high after Russia offers to boost energy supplies to Europe https://t.co/hvAZdwPnjM,https://www.republicworld.com/world-news/uk-news/uk-gas-prices-fall-from-record-high-after-russia-offers-to-boost-energy-supplies-to-europe.html
Thu Oct 07 09:23:15 +0000 2021,"Mamata Banerjee takes oath as Bhabanipur MLA after winning bypoll, cementing 3rd CM term https://t.co/CSyKUxS1S9",https://www.republicworld.com/india-news/politics/mamata-banerjee-takes-oath-as-bhabanipur-mla-after-winning-bypoll-cementing-3rd-cm-term.html
Thu Oct 07 09:22:02 +0000 2021,Joe Biden unlikely to hold bilateral meet with Vladimir Putin at G20 Summit: White House https://t.co/CBV5vVCDCF,https://www.republicworld.com/world-news/us-news/joe-biden-unlikely-to-hold-bilateral-meet-with-vladimir-putin-at-g20-summit-white-house.html
Thu Oct 07 09:07:16 +0000 2021,Google unveils new feature to allow users to select flights with low carbon emissions https://t.co/6RhVwLnKAx,https://www.republicworld.com/world-news/rest-of-the-world-news/google-unveils-new-feature-to-allow-users-to-select-flights-with-low-carbon-emissions.html
Thu Oct 07 09:01:48 +0000 2021,"GGU VET Result 2021 released at https://t.co/0DuynCkPWg, here's how to download scorecards online https://t.co/cDPdMEsPfg","http://ggu.ac.in , https://www.republicworld.com/india-news/education/ggu-vet-result-2021-released-at-ggu-dot-ac-dot-in-heres-how-to-download-scorecards-online.html"
Thu Oct 07 08:58:53 +0000 2021,Lakhimpur Kheri: JDU leader KC Tyagi says 'political parties taking advantage of incident' https://t.co/bnFrt8KJMr,https://www.republicworld.com/india-news/politics/lakhimpur-kheri-jdu-leader-kc-tyagi-says-political-parties-taking-advantage-of-incident.html
Thu Oct 07 08:55:35 +0000 2021,BJP reconstitutes 80-member National Executive; Varun Gandhi &amp; Subramanian Swamy dropped https://t.co/JXso47l27K,https://www.republicworld.com/india-news/politics/bjp-reconstitutes-80-member-national-executive-varun-gandhi-and-subramanian-swamy-dropped.html
Thu Oct 07 08:47:23 +0000 2021,"Italy vs Spain: 17-year-old Gavi debuts for Spain, fans say 'Barcelona has got a gem' https://t.co/TretfSVYiv",https://www.republicworld.com/sports-news/football-news/italy-vs-spain-17-year-old-gavi-debuts-for-spain-fans-say-barcelona-has-got-a-gem.html
Thu Oct 07 08:42:25 +0000 2021,J&amp;K: Lashkar-e-Taiba affiliated TRF claims responsibility for Srinagar terror attacks https://t.co/Qjbeppr6Dt,https://www.republicworld.com/india-news/general-news/j-and-k-lashkar-e-taiba-affiliated-trf-claims-responsibility-for-srinagar-terror-attacks.html
Thu Oct 07 08:41:39 +0000 2021,US Justice Department unveils Civil Cyber-Fraud Initiative to combat online crime https://t.co/r4f3lrTMoC,https://www.republicworld.com/world-news/us-news/us-justice-department-unveils-civil-cyber-fraud-initiative-to-combat-online-crime.html
Thu Oct 07 08:37:48 +0000 2021,"#BREAKING | West Bengal CM Mamata Banerjee takes oath as MLA in West Bengal Assembly 

Tune in to watch here:… https://t.co/cImAML1D0x",https://twitter.com/i/web/status/1446031997575446529
Thu Oct 07 08:32:36 +0000 2021,Lakhimpur violence: SC directs UP govt to file status report on probe; matter adjourned https://t.co/mRdEHUzAPT,https://www.republicworld.com/india-news/law-and-order/lakhimpur-violence-sc-directs-up-govt-to-file-status-report-on-probe-matter-adjourned.html
Thu Oct 07 08:28:35 +0000 2021,Petrol and diesel prices rise for third consecutive day; check today's fuel rates https://t.co/fd3xXt2c2R,https://www.republicworld.com/india-news/general-news/petrol-and-diesel-prices-rise-for-third-consecutive-day-check-todays-fuel-prices.html
